loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,loan_status,pymnt_plan,dti,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type
8000,8000,8000, 36 months,15.99,281.22,D,D2,8 years,MORTGAGE,88000,Not Verified,Fully Paid,n,17.84,0,0,42,,19,0,18665,79,49,f,0,0,10107.33322,10107.33,8000,2107.33,0,0,0,313.5,0,,1,INDIVIDUAL
10000,10000,10000, 36 months,5.99,304.18,A,A2,< 1 year,RENT,33000,Verified,Fully Paid,n,29.02,0,1,,,6,0,29292,80,15,f,0,0,10764.05,10764.05,10000,764.05,0,0,0,2882.25,0,,1,INDIVIDUAL
7500,7500,7500, 36 months,10.59,244.09,B,B2,10+ years,RENT,36000,Not Verified,Charged Off,n,7.6,0,2,,,12,0,7838,18.1,29,f,0,0,3688.23,3688.23,3045.09,643.14,0,0,0,244.09,0,,1,INDIVIDUAL
6000,6000,6000, 36 months,7.49,186.61,A,A4,< 1 year,MORTGAGE,28800,Source Verified,Fully Paid,n,15.46,0,0,,,5,0,5139,67.6,15,f,0,0,6691.35,6691.35,6000,691.35,0,0,0,1308.14,0,,1,INDIVIDUAL
6000,6000,6000, 36 months,9.99,193.58,B,B1,10+ years,MORTGAGE,105000,Not Verified,Fully Paid,n,20.58,1,3,14,,13,0,21598,79.1,61,f,0,0,6365.36,6365.36,6000,365.36,0,0,0,5014.78,0,,1,INDIVIDUAL
14000,12225,11975, 60 months,11.99,271.88,B,B5,3 years,MORTGAGE,55000,Source Verified,Fully Paid,n,14.01,0,0,,98,9,1,3539,15.6,13,f,0,0,16051.89138,15723.4,12225,3826.89,0,0,0,3856.91,0,,1,INDIVIDUAL
9600,9600,9600, 36 months,6.99,296.38,A,A3,8 years,MORTGAGE,50000,Source Verified,Fully Paid,n,4.37,0,0,,,8,0,706,2.1,28,f,0,0,10098.63,10098.63,9600,498.63,0,0,0,139.76,0,,1,INDIVIDUAL
10300,10300,10300, 36 months,10.59,335.22,B,B2,3 years,RENT,45000,Source Verified,Fully Paid,n,10.03,0,1,72,44,6,1,2639,61.4,10,f,0,0,10737.66,10737.66,10300,437.66,0,0,0,3906.96,0,,1,INDIVIDUAL
3000,3000,3000, 36 months,5.42,90.48,A,A1,4 years,MORTGAGE,66000,Source Verified,Fully Paid,n,15.29,0,0,,,12,0,17524,21.2,26,f,0,0,3256.427442,3256.43,3000,256.43,0,0,0,98.93,0,,1,INDIVIDUAL
5975,5975,5950, 36 months,12.99,201.3,C,C1,5 years,MORTGAGE,26400,Verified,Fully Paid,n,6.68,1,0,19,,7,0,3758,85.4,17,f,0,0,6821.28,6792.74,5975.01,846.27,0,0,0,3809.95,0,,1,INDIVIDUAL
6700,6700,6700, 36 months,15.23,233.02,C,C5,5 years,RENT,85000,Verified,Fully Paid,n,10.42,1,2,10,,6,0,1951,38.3,12,f,0,0,8379.155241,8379.16,6700,1679.16,0,0,0,264.07,0,,1,INDIVIDUAL
10000,10000,10000, 36 months,13.49,339.31,C,C2,5 years,RENT,67000,Not Verified,Fully Paid,n,11.34,0,0,,,7,0,8592,97.4,14,f,0,0,12240.59966,12240.6,10000,2240.6,0,0,0,63.68,0,,1,INDIVIDUAL
7500,7500,7500, 36 months,15.23,260.84,C,C5,3 years,MORTGAGE,90000,Not Verified,Fully Paid,n,7.12,0,1,,54,11,1,6788,46.8,13,f,0,0,8964.45,8964.45,7500,1464.45,0,0,0,4040.68,0,,1,INDIVIDUAL
7125,7125,7100, 60 months,18.39,182.45,E,E2,< 1 year,RENT,27300,Verified,Fully Paid,n,21.41,0,3,,,5,0,2843,55.7,5,f,0,0,10395.88911,10359.41,7125,3270.89,0,0,0,3464.34,0,,1,INDIVIDUAL
10000,10000,9975, 60 months,20.25,266.34,F,F1,10+ years,RENT,56000,Verified,Charged Off,n,13.07,1,0,6,,8,0,5566,26.7,20,f,0,0,2135.09,2129.78,608.97,984.27,0,541.85,97.533,266.34,0,,1,INDIVIDUAL
10000,10000,10000, 36 months,14.79,345.63,C,C4,1 year,MORTGAGE,100000,Source Verified,Fully Paid,n,6.12,0,2,38,,9,0,11569,87,24,f,0,0,10803.5,10803.5,10000,803.5,0,0,0,8736.71,0,,1,INDIVIDUAL
25000,17150,17150, 60 months,19.69,451.42,E,E5,10+ years,MORTGAGE,73000,Verified,Current,n,19.27,0,2,52,,14,0,30403,65.5,41,f,2578.39,2578.39,24336.5,24336.5,14571.6,9764.9,0,0,0,451.42,0,,1,INDIVIDUAL
8000,8000,8000, 36 months,11.99,265.68,B,B5,3 years,RENT,41200,Source Verified,Fully Paid,n,20.74,0,0,,,7,0,12351,94.3,11,f,0,0,9563.917462,9563.92,8000,1563.92,0,0,0,267.29,0,,1,INDIVIDUAL
30000,19850,19825, 60 months,18.79,512.63,E,E3,6 years,RENT,69000,Verified,Fully Paid,n,24.57,0,1,,,11,0,31755,75.6,33,f,0,0,24149.73,24119.35,19850,4299.73,0,0,0,16988.47,0,,1,INDIVIDUAL
5500,5500,5500, 36 months,9.99,177.45,B,B1,< 1 year,MORTGAGE,50000.04,Source Verified,Fully Paid,n,5.06,0,0,,,4,0,4181,47.5,4,f,0,0,6194.94,6194.94,5500,694.94,0,0,0,2837.86,0,,1,INDIVIDUAL
12000,11550,11475, 36 months,5.42,348.35,A,A1,2 years,RENT,36000,Source Verified,Charged Off,n,11.77,0,0,,,9,0,3639,14.8,12,f,0,0,8707.9,8651.5,7798.14,886.11,0,23.65,8.48,348.35,0,,1,INDIVIDUAL
28000,17600,17575, 60 months,11.99,391.42,B,B5,2 years,MORTGAGE,107000,Verified,Current,n,13.67,0,2,,,9,0,18751,27.2,22,f,2297.47,2294.13,21090.8,21060.96,15302.53,5788.27,0,0,0,391.42,0,,1,INDIVIDUAL
9000,9000,8950, 36 months,7.49,279.92,A,A4,5 years,MORTGAGE,96000,Source Verified,Fully Paid,n,10.35,0,0,,,9,0,13543,32.1,20,f,0,0,10072.28547,10016.32,9000,1072.29,0,0,0,313.22,0,,1,INDIVIDUAL
16000,11975,11975, 60 months,14.79,283.57,C,C4,4 years,RENT,200000,Source Verified,Fully Paid,n,5.26,0,1,,,10,0,32710,79,22,f,0,0,15661.94,15661.94,11975,3686.94,0,0,0,7175.7,0,,1,INDIVIDUAL
6000,6000,6000, 36 months,6.99,185.24,A,A3,5 years,RENT,46000,Not Verified,Fully Paid,n,29.43,0,0,,,17,0,14442,20.3,35,f,0,0,6486.74,6486.74,6000,486.74,0,0,0,310.14,0,,1,INDIVIDUAL
7500,7500,7475, 36 months,5.99,228.14,A,A2,1 year,MORTGAGE,60000,Not Verified,Fully Paid,n,2.6,1,2,18,,7,0,5235,10.5,30,f,0,0,7911.12,7884.75,7500,411.12,0,0,0,27.49,0,,1,INDIVIDUAL
15000,15000,15000, 36 months,10.99,491.01,B,B3,5 years,RENT,42000,Not Verified,Fully Paid,n,21.31,0,1,,,5,0,8554,64.3,8,f,0,0,17670.81312,17670.81,15000,2670.81,0,0,0,513.1,0,,1,INDIVIDUAL
35000,22100,22100, 60 months,17.99,561.08,E,E1,8 years,MORTGAGE,180000,Verified,Fully Paid,n,12.01,0,3,,,17,0,137143,82.2,49,f,0,0,29873.15,29873.15,22100,7773.15,0,0,0,14759.1,0,,1,INDIVIDUAL
6000,6000,6000, 36 months,9.99,193.58,B,B1,2 years,RENT,43000,Source Verified,Charged Off,n,22.58,0,1,,,17,0,1337,14.1,20,f,0,0,2926.73,2926.73,2118.84,585.54,0,222.35,2.3,193.58,0,,1,INDIVIDUAL
5000,5000,5000, 36 months,16.49,177,D,D3,3 years,OWN,60000,Verified,Fully Paid,n,24.5,0,2,,,11,0,35018,98.9,23,f,0,0,6368.393968,6368.39,5000,1368.39,0,0,0,187.65,0,,1,INDIVIDUAL
9600,9600,9600, 36 months,9.99,309.72,B,B1,< 1 year,MORTGAGE,78000,Source Verified,Fully Paid,n,6.66,0,1,,,8,0,4548,45.5,20,f,0,0,10483.61,10483.61,9600,883.61,0,0,0,6777.44,0,,1,INDIVIDUAL
6000,6000,6000, 36 months,5.99,182.51,A,A2,7 years,MORTGAGE,25800,Not Verified,Fully Paid,n,5.53,0,1,,,5,0,4834,23,17,f,0,0,6529.88,6529.88,6000,529.88,0,0,0,1784.92,0,,1,INDIVIDUAL
2500,2500,2500, 36 months,12.99,84.23,C,C1,5 years,MORTGAGE,75000,Verified,Fully Paid,n,21.62,1,2,18,,8,0,5943,87.4,20,f,0,0,3030.796879,3030.8,2500,530.8,0,0,0,88.64,0,,1,INDIVIDUAL
25000,25000,24975, 60 months,10.99,543.44,B,B3,10+ years,MORTGAGE,62695,Verified,Charged Off,n,3.79,0,0,24,,11,0,7074,15.5,31,f,0,0,16344.54,16328.25,9163.1,4965.01,0,2216.43,22.1643,33.54,0,,1,INDIVIDUAL
10000,10000,10000, 36 months,12.99,336.9,C,C1,4 years,RENT,140000,Verified,Fully Paid,n,11.53,0,0,,,9,0,9994,90,15,f,0,0,12123.21855,12123.22,10000,2123.22,0,0,0,355.9,0,,1,INDIVIDUAL
10000,10000,10000, 36 months,7.49,311.02,A,A4,2 years,MORTGAGE,60000,Not Verified,Fully Paid,n,6.48,0,1,,,14,0,15811,26.2,29,f,0,0,11192.28875,11192.29,10000,1192.29,0,0,0,341.93,0,,1,INDIVIDUAL
25000,25000,24950, 60 months,18.79,645.63,E,E3,< 1 year,MORTGAGE,72000,Verified,Fully Paid,n,9.77,0,1,66,51,6,2,6119,43.7,26,f,0,0,37747.82163,37672.48,25000,12747.82,0,0,0,9363.04,0,,1,INDIVIDUAL
4500,4500,4500, 36 months,5.42,135.72,A,A1,8 years,MORTGAGE,48000,Not Verified,Fully Paid,n,10.9,0,0,,,6,0,1232,10,28,f,0,0,4679.53,4679.53,4500,179.53,0,0,0,3458.9,0,,1,INDIVIDUAL
15000,15000,14975, 36 months,13.49,508.96,C,C2,< 1 year,RENT,80000,Source Verified,Fully Paid,n,3.44,0,0,,95,3,1,2698,79.4,16,f,0,0,15804.26,15777.92,15000,804.26,0,0,0,13774.78,0,,1,INDIVIDUAL
4000,4000,3975, 36 months,6.99,123.5,A,A3,5 years,MORTGAGE,60000,Verified,Fully Paid,n,11.22,0,3,67,,10,0,96,1,15,f,0,0,4444.646067,4416.87,4000,444.65,0,0,0,130.79,0,,1,INDIVIDUAL
6000,6000,6000, 36 months,6.99,185.24,A,A3,6 years,RENT,55000,Not Verified,Fully Paid,n,18.14,0,0,,,14,0,7524,24.7,21,f,0,0,6667.984719,6667.98,6000,667.98,0,0,0,188.74,0,,1,INDIVIDUAL
3250,3250,3250, 36 months,7.49,101.09,A,A4,4 years,RENT,125000,Verified,Fully Paid,n,21.33,0,0,29,,13,0,13995,75.2,42,f,0,0,3443.99,3443.99,3250,193.99,0,0,0,2441.6,0,,1,INDIVIDUAL
10000,10000,10000, 36 months,5.99,304.18,A,A2,10+ years,RENT,59600,Not Verified,Fully Paid,n,11.42,0,3,,,10,0,12462,23.7,20,f,0,0,10949.96992,10949.97,10000,949.97,0,0,0,306.55,0,,1,INDIVIDUAL
8000,8000,8000, 36 months,9.99,258.1,B,B1,2 years,MORTGAGE,38000,Not Verified,Fully Paid,n,7.93,0,0,,,11,0,9891,70.6,40,f,0,0,9287.462689,9287.46,8000,1287.46,0,0,0,280.84,0,,1,INDIVIDUAL
3500,3500,3500, 36 months,11.49,115.4,B,B4,6 years,RENT,53000,Not Verified,Fully Paid,n,18.57,1,2,16,,7,0,2893,32.1,28,f,0,0,3745.27,3745.27,3500,245.27,0,0,0,2940.54,0,,1,INDIVIDUAL
1000,1000,1000, 36 months,10.99,32.74,B,B3,3 years,RENT,26400,Not Verified,Fully Paid,n,22.59,0,0,,,4,0,1895,90.2,6,f,0,0,1177.366538,1177.37,1000,177.37,0,0,0,37.55,0,,1,INDIVIDUAL
24000,19900,19875, 60 months,19.69,523.81,E,E5,10+ years,RENT,78000,Verified,Fully Paid,n,21.72,0,1,,,10,0,19982,97,32,f,0,0,26465.35,26432.17,19900,6565.35,0,0,0,14985.9,0,,1,INDIVIDUAL
20600,20600,20575, 60 months,10.59,443.7,B,B2,10+ years,MORTGAGE,95200,Verified,Fully Paid,n,3.43,0,0,,,9,0,7620,8.7,35,f,0,0,24013.19,23984.08,20600,3413.19,0,0,0,14762.6,0,,1,INDIVIDUAL
8550,8550,8550, 36 months,11.99,283.95,B,B5,3 years,RENT,42000,Not Verified,Fully Paid,n,16.71,0,1,,,6,0,4218,47.4,7,f,0,0,10221.37132,10221.37,8550,1671.37,0,0,0,285.68,0,,1,INDIVIDUAL
3600,3600,3600, 36 months,6.99,111.15,A,A3,8 years,MORTGAGE,44000,Not Verified,Fully Paid,n,9.82,0,3,,,12,0,9128,54.7,21,f,0,0,4000.192112,4000.19,3600,400.19,0,0,0,117.62,0,,1,INDIVIDUAL
5000,5000,5000, 36 months,12.99,168.45,C,C1,n/a,RENT,30000,Not Verified,Charged Off,n,4,0,2,55,,5,0,1971,24.6,15,f,0,0,1344.56,1344.56,947.87,396.69,0,0,0,168.45,0,,1,INDIVIDUAL
25500,20000,19975, 60 months,18.79,516.51,E,E3,10+ years,RENT,51000,Verified,Current,n,18.02,1,0,14,,16,0,12276,61.1,22,f,2950.15,2946.39,27862.42,27827.74,17049.84,10812.58,0,0,0,516.51,0,,1,INDIVIDUAL
2200,2200,2200, 36 months,16.49,77.88,D,D3,2 years,RENT,16200,Source Verified,Fully Paid,n,7.41,0,0,,,8,0,2185,87.4,9,f,0,0,2422.42,2422.42,2200,222.42,0,0,0,1879.26,0,,1,INDIVIDUAL
35000,27750,27750, 60 months,15.62,669.24,D,D1,7 years,MORTGAGE,150000,Verified,Fully Paid,n,15.9,0,4,,,10,0,30218,49.7,29,f,0,0,35190.05,35190.05,27750,7440.05,0,0,0,19818.78,0,,1,INDIVIDUAL
15000,15000,15000, 36 months,10.99,491.01,B,B3,2 years,RENT,35000,Source Verified,Fully Paid,n,14.64,0,1,,,9,0,14309,60.6,19,f,0,0,17645.27087,17645.27,15000,2645.27,0,0,0,1959.83,0,,1,INDIVIDUAL
14400,14400,14400, 60 months,11.99,320.25,B,B5,6 years,RENT,34800,Source Verified,Charged Off,n,23.9,0,0,,,6,0,23079,66.7,16,f,0,0,4802.57,4802.57,2829.71,1958.59,0,14.27,0,320.25,0,,1,INDIVIDUAL
2800,2800,2800, 36 months,8.49,88.38,A,A5,n/a,MORTGAGE,15204,Not Verified,Charged Off,n,22.65,0,2,,,5,0,7701,29.2,7,f,0,0,1413.44,1413.44,1148.27,254.77,0,10.4,0,88.38,0,,1,INDIVIDUAL
15850,15850,15800, 60 months,11.49,348.51,B,B4,2 years,MORTGAGE,25000,Verified,Fully Paid,n,6.19,0,0,,,4,0,438,29.2,6,f,0,0,20245.98516,20182.25,15850,4395.99,0,0,0,6734.52,0,,1,INDIVIDUAL
5200,5200,5200, 60 months,13.99,120.97,C,C3,10+ years,MORTGAGE,30000,Not Verified,Fully Paid,n,18.56,0,1,,111,8,1,2901,45.3,19,f,0,0,6522.14,6522.14,5200,1322.14,0,0,0,3506.57,0,,1,INDIVIDUAL
7200,7200,7200, 60 months,9.99,152.95,B,B1,6 years,MORTGAGE,36000,Not Verified,Fully Paid,n,12.83,0,0,,,7,0,7389,58.2,35,f,0,0,8990.277809,8990.28,7200,1790.28,0,0,0,61.23,0,,1,INDIVIDUAL
8000,8000,8000, 60 months,16.49,196.64,D,D3,10+ years,MORTGAGE,70000,Source Verified,Charged Off,n,11.23,0,2,46,106,22,1,11344,51.6,46,f,0,0,4479.84,4479.84,536.25,638.79,0,3304.8,561.816,196.64,0,,1,INDIVIDUAL
4000,4000,4000, 60 months,19.29,104.41,E,E4,2 years,RENT,22000,Source Verified,Fully Paid,n,3.22,0,0,30,,3,0,2238,62.2,6,f,0,0,5915.336069,5915.34,4000,1915.34,0,0,0,118.85,0,,1,INDIVIDUAL
8000,8000,8000, 36 months,7.49,248.82,A,A4,10+ years,RENT,70000,Source Verified,Fully Paid,n,5.37,1,0,14,,15,0,12845,27.6,38,f,0,0,8775.37,8775.37,8000,775.37,0,0,0,3815.82,0,,1,INDIVIDUAL
28000,23650,23625, 60 months,19.29,617.28,E,E4,9 years,MORTGAGE,123000,Verified,Fully Paid,n,18.45,0,2,,104,14,1,30690,64.2,35,f,0,0,36473.2931,36434.78,23650,12792.48,30.80950654,0,0,523.8,0,,1,INDIVIDUAL
13800,13800,13800, 36 months,8.49,435.57,A,A5,2 years,RENT,79000,Not Verified,Fully Paid,n,14.22,0,0,,,9,0,23137,68.9,15,f,0,0,14374.99,14374.99,13800,574.99,0,0,0,10152.07,0,,1,INDIVIDUAL
10000,10000,10000, 36 months,10.99,327.34,B,B3,10+ years,RENT,50000,Not Verified,Fully Paid,n,21.86,0,0,,,9,0,18437,63.8,11,f,0,0,11777.7457,11777.75,10000,1777.75,0,0,0,359.57,0,,1,INDIVIDUAL
7000,7000,7000, 36 months,6.99,216.11,A,A3,10+ years,MORTGAGE,30000,Not Verified,Fully Paid,n,18.08,1,0,18,,19,0,6056,10.9,48,f,0,0,7779.014891,7779.01,7000,779.01,0,0,0,222.84,0,,1,INDIVIDUAL
17000,17000,16975, 60 months,11.99,378.07,B,B5,10+ years,MORTGAGE,44004,Verified,Fully Paid,n,12.03,0,2,,,9,0,24378,43.2,36,f,0,0,21478.41069,21446.85,17000,4478.41,0,0,0,4926.82,0,,1,INDIVIDUAL
20000,20000,19975, 60 months,19.69,526.44,E,E5,10+ years,RENT,58000,Verified,Current,n,23.26,0,0,,,14,0,23915,68.9,24,f,3026.5,3022.67,28297.48,28262.26,16973.5,11323.98,0,0,0,526.44,0,,1,INDIVIDUAL
6400,6400,6400, 36 months,15.62,223.81,D,D1,< 1 year,RENT,38000,Source Verified,Fully Paid,n,18.13,0,2,70,,6,0,20306,92.3,29,f,0,0,7012.53,7012.53,6400,612.53,0,0,0,5452.46,0,,1,INDIVIDUAL
4800,4800,4800, 36 months,13.49,162.87,C,C2,5 years,RENT,105000,Verified,Fully Paid,n,28.95,0,2,,,8,0,103883,98.6,22,f,0,0,5858.594337,5858.59,4800,1058.59,0,0,0,180.86,0,,1,INDIVIDUAL
20000,20000,20000, 36 months,7.49,622.04,A,A4,3 years,RENT,80000,Verified,Fully Paid,n,15.6,0,0,,,6,0,27119,74.5,23,f,0,0,22367.81486,22367.81,20000,2367.81,0,0,0,1093.61,0,,1,INDIVIDUAL
27000,27000,26975, 60 months,19.29,704.72,E,E4,< 1 year,MORTGAGE,115000,Verified,Fully Paid,n,7.17,0,0,45,,11,0,9078,55,43,f,0,0,29942.87,29915.15,27000,2942.87,0,0,0,15.33,0,,1,INDIVIDUAL
6000,6000,6000, 36 months,7.49,186.61,A,A4,6 years,RENT,48000,Not Verified,Charged Off,n,25.85,0,0,,,11,0,4286,27.8,16,f,0,0,1574.77,1574.77,1060.46,241.61,0,272.7,49.086,186.61,0,,1,INDIVIDUAL
3400,3400,3400, 36 months,11.49,112.11,B,B4,7 years,MORTGAGE,60000,Source Verified,Fully Paid,n,15.3,0,0,36,,9,0,9916,55.7,20,f,0,0,4033.565787,4033.57,3400,633.57,0,0,0,121.56,0,,1,INDIVIDUAL
3600,3600,3600, 36 months,11.99,119.56,B,B5,n/a,RENT,24000,Source Verified,Fully Paid,n,7.95,0,0,,,5,0,4794,69.5,7,f,0,0,4303.683849,4303.68,3600,703.68,0,0,0,120.36,0,,1,INDIVIDUAL
7950,7950,7950, 36 months,10.99,260.24,B,B3,10+ years,RENT,50700,Not Verified,Fully Paid,n,7.55,0,0,,102,10,1,9905,84.7,11,f,0,0,9362.323402,9362.32,7950,1412.32,0,0,0,290.4,0,,1,INDIVIDUAL
3500,3500,3500, 36 months,12.99,117.92,C,C1,1 year,MORTGAGE,60000,Verified,Fully Paid,n,10.04,0,0,48,,4,0,1248,19.8,11,f,0,0,4188.59,4188.59,3500,688.59,0,0,0,1129.29,0,,1,INDIVIDUAL
11650,11650,11650, 36 months,11.99,386.9,B,B5,10+ years,RENT,40000,Not Verified,Fully Paid,n,18,0,2,,,5,0,12160,61.7,15,f,0,0,12205.11,12205.11,11650,555.11,0,0,0,10659.48,0,,1,INDIVIDUAL
3625,3625,3625, 36 months,10.59,117.98,B,B2,2 years,RENT,58000,Source Verified,Charged Off,n,13.3,0,0,,,6,0,367,30.6,12,f,0,0,390.76,390.76,172.2,63.02,0,155.54,1.46,117.98,0,,1,INDIVIDUAL
1825,1825,1825, 36 months,15.62,63.82,D,D1,2 years,RENT,14400,Verified,Fully Paid,n,10.33,0,3,,,4,0,4996,76.9,4,f,0,0,2224.23,2224.23,1825,399.23,0,0,0,470.64,0,,1,INDIVIDUAL
4000,4000,4000, 36 months,7.49,124.41,A,A4,2 years,RENT,23400,Not Verified,Fully Paid,n,3.33,2,0,17,,5,0,3209,15.4,27,f,0,0,4469.249936,4469.25,4000,469.25,0,0,0,626.94,0,,1,INDIVIDUAL
6000,6000,6000, 36 months,14.79,207.38,C,C4,1 year,RENT,50000,Source Verified,Fully Paid,n,12.17,0,1,,,4,0,7835,93.3,9,f,0,0,7436.167099,7436.17,6000,1436.17,0,0,0,1027.55,0,,1,INDIVIDUAL
10875,10875,10875, 36 months,7.49,338.24,A,A4,7 years,OWN,51500,Source Verified,Fully Paid,n,13.44,0,0,,,9,0,7260,45.4,15,f,0,0,12172.53518,12172.54,10875,1297.54,0,0,0,365.5,0,,1,INDIVIDUAL
21000,21000,20950, 60 months,13.49,483.1,C,C2,7 years,MORTGAGE,102000,Verified,Fully Paid,n,4.96,0,1,38,,13,0,3254,4.3,23,f,0,0,28392.71393,28325.08,21000,7392.71,0,0,0,7176.95,0,,1,INDIVIDUAL
6000,6000,6000, 36 months,15.99,210.92,D,D2,2 years,RENT,30000,Source Verified,Fully Paid,n,12.32,0,0,52,,9,0,9400,72.9,12,f,0,0,6587.34,6587.34,6000,587.34,0,0,0,5120.54,0,,1,INDIVIDUAL
12000,12000,12000, 60 months,23.22,339.81,G,G4,6 years,MORTGAGE,101004,Not Verified,Fully Paid,n,14.91,0,1,,,6,0,11698,99.1,35,f,0,0,15991.56,15991.56,12000.03,3991.53,0,0,0,9911.94,0,,1,INDIVIDUAL
3600,3600,3600, 36 months,15.23,125.21,C,C5,2 years,RENT,68480,Not Verified,Fully Paid,n,22.25,0,1,,,22,0,10100,68,38,f,0,0,4479.41,4479.41,3600,879.41,0,0,0,745.65,0,,1,INDIVIDUAL
6000,6000,6000, 36 months,5.42,180.96,A,A1,10+ years,MORTGAGE,114000,Not Verified,Fully Paid,n,2.47,0,0,,,7,0,13883,29.7,37,f,0,0,6508.901562,6508.9,6000,508.9,0,0,0,726.82,0,,1,INDIVIDUAL
4000,4000,4000, 36 months,12.99,134.76,C,C1,4 years,RENT,38400,Not Verified,Fully Paid,n,14.38,1,2,9,,10,0,816,30.2,15,f,0,0,4776.526908,4776.53,4000,776.53,0,0,0,315.15,0,,1,INDIVIDUAL
6000,6000,5975, 36 months,10.59,195.27,B,B2,< 1 year,RENT,19200,Not Verified,Charged Off,n,12.31,0,1,,,9,0,5815,49.7,15,f,0,0,3127.85,3114.83,2263.22,656.51,0,208.12,37.4616,195.27,0,,1,INDIVIDUAL
6500,6500,6500, 36 months,8.49,205.16,A,A5,< 1 year,RENT,30000,Source Verified,Fully Paid,n,4.68,0,3,,,5,0,3272,21.2,7,f,0,0,7393.337876,7393.34,6500,878.39,14.9480893,0,0,631.35,0,,1,INDIVIDUAL
7000,7000,7000, 36 months,7.49,217.72,A,A4,7 years,RENT,52249.92,Source Verified,Fully Paid,n,15.07,0,0,,,7,0,6240,39.5,13,f,0,0,7537.37,7537.37,7000,537.37,0,0,0,4498.01,0,,1,INDIVIDUAL
2650,2650,2650, 36 months,7.49,82.42,A,A4,4 years,OWN,17795,Not Verified,Fully Paid,n,21.11,0,2,,,15,0,1808,15.2,19,f,0,0,2808.37,2808.37,2650,158.37,0,0,0,1989.6,0,,1,INDIVIDUAL
1000,1000,1000, 36 months,9.99,32.27,B,B1,4 years,RENT,48000,Not Verified,Fully Paid,n,8.8,0,0,58,,9,0,1127,26.8,23,f,0,0,1160.668342,1160.67,1000,160.67,0,0,0,36.02,0,,1,INDIVIDUAL
1000,1000,1000, 36 months,7.49,31.11,A,A4,3 years,RENT,21000,Not Verified,Fully Paid,n,12.11,0,0,,,7,0,1824,30.9,8,f,0,0,1084.25,1084.25,1000,84.25,0,0,0,12.17,0,,1,INDIVIDUAL
12000,12000,12000, 60 months,18.79,309.91,E,E3,10+ years,RENT,40000,Source Verified,Charged Off,n,20.52,0,1,,93,11,1,13503,78.3,21,f,0,0,1543.4,1543.4,626.96,916.44,0,0,0,309.91,0,,1,INDIVIDUAL
4000,4000,4000, 36 months,10.59,130.18,B,B2,< 1 year,RENT,45200,Verified,Fully Paid,n,24.5,0,0,28,,9,0,5459,65,20,f,0,0,4684.180706,4684.18,4000,684.18,0,0,0,141.96,0,,1,INDIVIDUAL
5000,5000,5000, 36 months,5.99,152.09,A,A2,5 years,MORTGAGE,35256,Not Verified,Fully Paid,n,29.65,0,0,,,11,0,2251,43.3,21,f,0,0,5025.24,5025.24,5000,25.24,0,0,0,5025.6,0,,1,INDIVIDUAL
3000,3000,3000, 36 months,11.49,98.92,B,B4,9 years,MORTGAGE,54000,Source Verified,Fully Paid,n,14.73,0,0,29,,6,0,10835,54.4,20,f,0,0,3558.957141,3558.96,3000,558.96,0,0,0,107.64,0,,1,INDIVIDUAL
35000,30525,30500, 36 months,16.49,1080.57,D,D3,3 years,MORTGAGE,177632,Verified,Fully Paid,n,16.92,0,0,,,14,0,75780,82.4,40,f,0,0,38885.36323,38853.55,30525,8360.36,0,0,0,1120.6,0,,1,INDIVIDUAL
12000,12000,11975, 36 months,11.49,395.66,B,B4,4 years,RENT,75000,Verified,Fully Paid,n,15.33,2,3,14,,12,0,4099,61.2,35,f,0,0,14239.89689,14210.25,12000,2239.9,0,0,0,412.26,0,,1,INDIVIDUAL
20000,20000,20000, 36 months,13.49,678.61,C,C2,6 years,MORTGAGE,93000,Source Verified,Fully Paid,n,13.86,2,0,5,,12,0,2102,42.9,27,f,0,0,24419.70385,24419.7,20000,4419.7,0,0,0,713.24,0,,1,INDIVIDUAL
4800,4800,4800, 36 months,10.99,157.13,B,B3,3 years,RENT,160800,Source Verified,Fully Paid,n,7.75,0,0,57,,13,0,7839,58.1,34,f,0,0,5467.27,5467.27,4800,667.27,0,0,0,2501.99,0,,1,INDIVIDUAL
7200,7200,7200, 36 months,12.99,242.57,C,C1,4 years,RENT,62000,Not Verified,Fully Paid,n,9.7,0,0,,,5,0,12366,77.3,13,f,0,0,8728.744556,8728.74,7200,1528.74,0,0,0,256.39,0,,1,INDIVIDUAL
4800,4800,4800, 36 months,8.9,152.42,A,A5,6 years,MORTGAGE,24600,Not Verified,Charged Off,n,7.85,0,1,24,,4,0,877,28.5,21,f,0,0,1977.95,1977.95,1585.3,392.65,0,0,0,152.42,0,,1,INDIVIDUAL
21000,21000,20975, 36 months,11.63,693.8,B,B3,< 1 year,RENT,92000,Verified,Fully Paid,n,9.42,0,0,48,,14,0,39,0.1,20,f,0,0,23259.58,23231.9,21000,2259.58,0,0,0,14947.32,0,,1,INDIVIDUAL
